topo1	topo2	topo3	topo4	topo5	topo6	topo7	topo8	topo9	topo10	topo11	topo12	topo13	topo14	topo15
0.14198717948717948	0.0	0.17777777777777778	0.4558831908831909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22435185185185186	0.0	0.0
0.23207977207977207	0.0	0.18518518518518517	0.3708831908831909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21185185185185185	0.0	0.0
0.21964387464387464	0.0008818342151675485	0.18430335097001763	0.3245156695156695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2706552706552707	0.0	0.0
0.2667022792022792	0.020811287477954146	0.13104056437389772	0.35327635327635326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22816951566951568	0.0	0.0
0.6691459774793108	0.05371523538190205	0.21579297245963913	0.03199565866232533	0.0	2.442002442002442e-05	0.0003751187084520418	0.0	1.492334825668159e-05	4.884004884004884e-05	0.0	0.0	0.028269569936236603	0.0005860805860805861	3.120336453669787e-05
0.6813346221679555	0.026904422737756072	0.14362366029032694	0.13114197530864197	0.0020519603852937186	0.0	0.000598629765296432	0.0005596255596255597	2.2385022385022384e-05	0.0	0.0	4.477004477004477e-05	0.013707773707773707	1.0175010175010176e-05	0.0
0.20528659611992944	0.0015873015873015873	0.1800705467372134	0.30347578347578347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30957977207977205	0.0	0.0
0.24935185185185185	0.0	0.18518518518518517	0.3241595441595442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2413034188034188	0.0	0.0
0.7427279202279202	0.0	0.18518518518518517	0.03839031339031339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0336965811965812	0.0	0.0
0.07330416497083164	0.003527336860670194	0.17566137566137566	0.39382478632478635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3536823361823362	0.0	0.0
0.084498371998372	0.082010582010582	0.06507936507936508	0.39022792022792024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3781837606837607	0.0	0.0
0.7616096866096866	0.0	0.18518518518518517	0.0249002849002849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028304843304843307	0.0	0.0
0.6290954415954416	0.0	0.18425925925925926	0.15323361823361822	0.0	0.0	0.0	0.0	0.0	0.000925925925925926	0.0	0.004074074074074074	0.028411680911680913	0.0	0.0
0.7700396825396826	0.015520282186948854	0.15008818342151675	0.030163817663817663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03418803418803419	0.0	0.0
0.22698785782119116	0.02239858906525573	0.10582010582010581	0.19636039886039885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44843304843304843	0.0	0.0
0.26568443901777233	0.019753086419753086	0.1306878306878307	0.2752920227920228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3085826210826211	0.0	0.0
0.7900997150997151	0.0	0.18518518518518517	0.0012108262108262108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023504273504273504	0.0	0.0
0.29142450142450144	0.0	0.18518518518518517	0.2299074074074074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.293482905982906	0.0	0.0
0.2402065527065527	0.0	0.18518518518518517	0.37054843304843305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20405982905982906	0.0	0.0
0.829333197666531	0.06948853615520283	0.032275132275132276	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028903133903133902	0.0	0.0
0.056524216524216526	0.0	0.18518518518518517	0.3963390313390313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36195156695156694	0.0	0.0
0.2943783068783069	0.026278659611992945	0.09184303350970018	0.39237179487179485	0.0	0.0	0.0	0.0	0.0	0.000925925925925926	0.0	0.004074074074074074	0.19012820512820514	0.0	0.0
0.7072934472934473	0.0	0.18518518518518517	0.05801994301994302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0495014245014245	0.0	0.0
0.6960751594084927	0.04126984126984127	0.1001763668430335	0.09764957264957265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06482905982905983	0.0	0.0
0.5080430063763397	0.17054673721340388	0.15925925925925927	0.09257834757834758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06957264957264957	0.0	0.0
0.47222934472934475	0.14074074074074075	0.18518518518518517	0.13012108262108263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07172364672364673	0.0	0.0
0.5641351241351241	0.022222222222222223	0.3470899470899471	0.03718660968660969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029366096866096866	0.0	0.0
0.5085327635327636	0.0	0.18518518518518517	0.02277065527065527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.283511396011396	0.0	0.0
0.309492266992267	0.03439153439153439	0.10687830687830688	0.28702991452991455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2622079772079772	0.0	0.0
0.12817833401166734	0.004409171075837742	0.17724867724867724	0.37935185185185183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3108119658119658	0.0	0.0
0.26165242165242164	0.0	0.18518518518518517	0.27324074074074073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2799216524216524	0.0	0.0
0.6642307692307692	0.0	0.18518518518518517	0.06774928774928775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08283475783475784	0.0	0.0
0.05324786324786325	0.0026455026455026454	0.18253968253968253	0.38581908831908834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37574786324786325	0.0	0.0
0.19852564102564102	0.0	0.18518518518518517	0.36299145299145297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2532977207977208	0.0	0.0
0.23281678198344866	0.010582010582010581	0.17125220458553791	0.343048433048433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2423005698005698	0.0	0.0
0.2043019943019943	0.0	0.18518518518518517	0.3379985754985755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27251424501424504	0.0	0.0
0.27702991452991454	0.0	0.18518518518518517	0.23643162393162392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30135327635327636	0.0	0.0
0.25529677113010446	0.013403880070546737	0.1667195767195767	0.19455840455840456	0.0	0.0	0.0	0.0	0.0077777777777777776	0.0077777777777777776	0.0	0.02722222222222222	0.3250213675213675	0.0	0.0022222222222222222
0.7830860805860805	0.045326278659611995	0.12821869488536156	0.02121082621082621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022158119658119656	0.0	0.0
0.2074074074074074	0.0	0.2222222222222222	0.3257834757834758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2445868945868946	0.0	0.0
0.43743589743589745	0.007407407407407408	0.21481481481481482	0.036417378917378916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30392450142450145	0.0	0.0
0.6764245014245014	0.0	0.2222222222222222	0.051709401709401706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049643874643874646	0.0	0.0
0.2515883190883191	0.003703703703703704	0.2222222222222222	0.48764957264957265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03483618233618234	0.0	0.0
